Well,PHIE,SWE,Reservoir
Demo_Well_6,0.12015,1.0,VENUS
Demo_Well_6,0.11306,1.0,VENUS
Demo_Well_6,0.1136,1.0,VENUS
Demo_Well_6,0.14285,1.0,VENUS
Demo_Well_6,0.1604,1.0,VENUS
Demo_Well_6,0.16877,1.0,VENUS
Demo_Well_6,0.16166,1.0,VENUS
Demo_Well_6,0.14359,1.0,VENUS
Demo_Well_6,0.12257,1.0,VENUS
Demo_Well_6,0.11544,1.0,VENUS
Demo_Well_6,0.12213,1.0,VENUS
Demo_Well_6,0.13202,1.0,VENUS
Demo_Well_6,0.13202,1.0,VENUS
Demo_Well_6,0.12831,1.0,VENUS
Demo_Well_6,0.12774,1.0,VENUS
Demo_Well_6,0.13309,1.0,VENUS
Demo_Well_6,0.13007,1.0,VENUS
Demo_Well_6,0.11294,1.0,VENUS
Demo_Well_6,0.08696,1.0,VENUS
Demo_Well_6,0.09189,1.0,VENUS
Demo_Well_6,0.11202,1.0,VENUS
Demo_Well_6,0.1233,1.0,VENUS
Demo_Well_6,0.12267,1.0,VENUS
Demo_Well_6,0.11438,1.0,VENUS
Demo_Well_6,0.09793,1.0,VENUS
Demo_Well_6,0.09423,1.0,VENUS
Demo_Well_6,0.09103,1.0,VENUS
Demo_Well_6,0.08524,1.0,VENUS
Demo_Well_6,0.09442,1.0,VENUS
Demo_Well_6,0.10048,1.0,VENUS
Demo_Well_6,0.09492,1.0,VENUS
Demo_Well_6,0.08831,1.0,VENUS
Demo_Well_6,0.09429,1.0,VENUS
Demo_Well_6,0.09229,1.0,VENUS
Demo_Well_6,0.08659,1.0,VENUS
Demo_Well_6,0.08693,1.0,VENUS
Demo_Well_6,0.08694,1.0,VENUS
Demo_Well_6,0.08911,1.0,VENUS
Demo_Well_6,0.08998,1.0,VENUS
Demo_Well_6,0.11184,1.0,VENUS
Demo_Well_6,0.13933,0.86779,VENUS
Demo_Well_6,0.15784,0.7528,VENUS
Demo_Well_6,0.17297,0.65598,VENUS
Demo_Well_6,0.17855,0.59454,VENUS
Demo_Well_6,0.18225,0.54928,VENUS
Demo_Well_6,0.19292,0.51102,VENUS
Demo_Well_6,0.2128,0.48349,VENUS
Demo_Well_6,0.22622,0.47159,VENUS
Demo_Well_6,0.21013,0.48694,VENUS
Demo_Well_6,0.178,0.51649,VENUS
Demo_Well_6,0.13992,0.56559,VENUS
Demo_Well_6,0.12788,0.5637,VENUS
Demo_Well_6,0.1328,0.53815,VENUS
Demo_Well_6,0.13867,0.52667,VENUS
Demo_Well_6,0.15564,0.49597,VENUS
Demo_Well_6,0.1706,0.47373,VENUS
Demo_Well_6,0.17708,0.4697,VENUS
Demo_Well_6,0.18359,0.46867,VENUS
Demo_Well_6,0.19314,0.46908,VENUS
Demo_Well_6,0.20328,0.46722,VENUS
Demo_Well_6,0.20901,0.47647,VENUS
Demo_Well_6,0.21333,0.49008,VENUS
Demo_Well_6,0.21451,0.5124,VENUS
Demo_Well_6,0.2119,0.54767,VENUS
Demo_Well_6,0.19998,0.60503,VENUS
Demo_Well_6,0.1733,0.70773,VENUS
Demo_Well_6,0.12703,0.9459,VENUS
Demo_Well_7,0.10551,0.83869,VENUS
Demo_Well_7,0.13663,0.62537,VENUS
Demo_Well_7,0.15958,0.55938,VENUS
Demo_Well_7,0.17916,0.5504,VENUS
Demo_Well_7,0.19685,0.56706,VENUS
Demo_Well_7,0.20752,0.52242,VENUS
Demo_Well_7,0.2134,0.49019,VENUS
Demo_Well_7,0.22603,0.43873,VENUS
Demo_Well_7,0.23826,0.37553,VENUS
Demo_Well_7,0.24261,0.35793,VENUS
Demo_Well_7,0.22863,0.41308,VENUS
Demo_Well_7,0.21357,0.47104,VENUS
Demo_Well_7,0.21901,0.39696,VENUS
Demo_Well_7,0.23155,0.33588,VENUS
Demo_Well_7,0.23762,0.33572,VENUS
Demo_Well_7,0.24006,0.33677,VENUS
Demo_Well_7,0.24379,0.33959,VENUS
Demo_Well_7,0.24693,0.34612,VENUS
Demo_Well_7,0.23306,0.35329,VENUS
Demo_Well_7,0.20564,0.3924,VENUS
Demo_Well_7,0.16843,0.48906,VENUS
Demo_Well_7,0.12669,0.62878,VENUS
Demo_Well_7,0.09481,0.83033,VENUS
Demo_Well_7,0.08611,1.0,VENUS
Demo_Well_7,0.09305,1.0,VENUS
Demo_Well_7,0.12502,0.99536,VENUS
Demo_Well_7,0.16013,0.78839,VENUS
Demo_Well_7,0.20523,0.63927,VENUS
Demo_Well_7,0.23641,0.54068,VENUS
Demo_Well_7,0.22838,0.50768,VENUS
Demo_Well_7,0.18338,0.53247,VENUS
Demo_Well_7,0.1224,1.0,VENUS
Demo_Well_7,0.14898,0.90506,VENUS
Demo_Well_7,0.15412,0.84785,VENUS
Demo_Well_7,0.14576,0.86578,VENUS
Demo_Well_7,0.12806,1.0,VENUS
Demo_Well_7,0.1193,1.0,VENUS
Demo_Well_7,0.11909,0.81469,VENUS
Demo_Well_7,0.12382,0.74612,VENUS
Demo_Well_7,0.13495,0.67705,VENUS
Demo_Well_7,0.13485,0.63632,VENUS
Demo_Well_7,0.12031,0.66639,VENUS
Demo_Well_7,0.10707,1.0,VENUS
Demo_Well_7,0.16714,0.77006,VENUS
Demo_Well_7,0.17379,0.74028,VENUS
Demo_Well_7,0.16315,0.7667,VENUS
Demo_Well_7,0.14057,0.90205,VENUS
Demo_Well_7,0.13161,0.97237,VENUS
Demo_Well_7,0.1367,0.84049,VENUS
Demo_Well_7,0.14519,0.73775,VENUS
Demo_Well_7,0.13936,0.7751,VENUS
Demo_Well_7,0.1325,0.88932,VENUS
Demo_Well_7,0.11861,1.0,VENUS
Demo_Well_7,0.11779,1.0,VENUS
Demo_Well_7,0.12229,1.0,VENUS
Demo_Well_7,0.12545,1.0,VENUS
Demo_Well_7,0.1296,1.0,VENUS
Demo_Well_7,0.13137,1.0,VENUS
Demo_Well_7,0.13392,1.0,VENUS
Demo_Well_7,0.13004,1.0,VENUS
Demo_Well_7,0.13866,0.67531,VENUS
Demo_Well_7,0.16821,0.61902,VENUS
Demo_Well_7,0.1816,0.56953,VENUS
Demo_Well_7,0.18954,0.55263,VENUS
Demo_Well_7,0.19204,0.55701,VENUS
Demo_Well_7,0.18261,0.59788,VENUS
Demo_Well_7,0.17166,0.64171,VENUS
Demo_Well_7,0.16882,0.62049,VENUS
Demo_Well_7,0.17217,0.56926,VENUS
Demo_Well_7,0.18428,0.57087,VENUS
Demo_Well_7,0.1841,0.59376,VENUS
Demo_Well_7,0.18433,0.60657,VENUS
Demo_Well_7,0.18921,0.61905,VENUS
Demo_Well_7,0.18252,0.66373,VENUS
Demo_Well_7,0.16229,0.76186,VENUS
Demo_Well_7,0.13835,0.79639,VENUS
Demo_Well_7,0.13653,0.80506,VENUS
Demo_Well_7,0.15743,0.73475,VENUS
Demo_Well_7,0.17358,0.65019,VENUS
Demo_Well_7,0.19007,0.59268,VENUS
Demo_Well_7,0.2009,0.5165,VENUS
Demo_Well_7,0.2002,0.46086,VENUS
Demo_Well_7,0.19226,0.48605,VENUS
Demo_Well_7,0.17038,0.56499,VENUS
Demo_Well_7,0.14858,0.69366,VENUS
Demo_Well_7,0.1373,0.76615,VENUS
Demo_Well_7,0.13577,0.74706,VENUS
Demo_Well_7,0.13215,0.71889,VENUS
Demo_Well_7,0.15087,0.65185,VENUS
Demo_Well_7,0.19139,0.52756,VENUS
Demo_Well_7,0.22797,0.42397,VENUS
Demo_Well_7,0.24691,0.37182,VENUS
Demo_Well_7,0.25609,0.35754,VENUS
Demo_Well_7,0.25877,0.35303,VENUS
Demo_Well_7,0.26418,0.34916,VENUS
Demo_Well_7,0.26368,0.35859,VENUS
Demo_Well_7,0.25199,0.38653,VENUS
Demo_Well_7,0.24259,0.41435,VENUS
Demo_Well_7,0.20709,0.45525,VENUS
Demo_Well_7,0.16125,0.62121,VENUS
Demo_Well_1,0.13985,0.92439,SATURN
Demo_Well_1,0.14919,0.80069,SATURN
Demo_Well_1,0.13417,0.86026,SATURN
Demo_Well_1,0.15364,0.54912,SATURN
Demo_Well_1,0.17489,0.45099,SATURN
Demo_Well_1,0.18262,0.39471,SATURN
Demo_Well_1,0.18399,0.36342,SATURN
Demo_Well_1,0.18412,0.34288,SATURN
Demo_Well_1,0.18489,0.32663,SATURN
Demo_Well_1,0.1863,0.31377,SATURN
Demo_Well_1,0.18557,0.30974,SATURN
Demo_Well_1,0.18008,0.31361,SATURN
Demo_Well_1,0.16864,0.32954,SATURN
Demo_Well_1,0.15849,0.36311,SATURN
Demo_Well_1,0.15557,0.40626,SATURN
Demo_Well_1,0.16561,0.40262,SATURN
Demo_Well_1,0.17432,0.38487,SATURN
Demo_Well_1,0.16742,0.39012,SATURN
Demo_Well_1,0.14623,0.44677,SATURN
Demo_Well_1,0.12108,0.60189,SATURN
Demo_Well_1,0.13881,0.67188,SATURN
Demo_Well_1,0.14647,0.64401,SATURN
Demo_Well_1,0.1398,0.66683,SATURN
Demo_Well_1,0.12692,0.73604,SATURN
Demo_Well_1,0.11686,0.80213,SATURN
Demo_Well_8,0.16977,0.18047,SATURN
Demo_Well_8,0.17497,0.12939,SATURN
Demo_Well_8,0.17428,0.08481,SATURN
Demo_Well_8,0.17294,0.06528,SATURN
Demo_Well_8,0.16923,0.05571,SATURN
Demo_Well_8,0.16532,0.06004,SATURN
Demo_Well_8,0.16398,0.061,SATURN
Demo_Well_8,0.16141,0.06866,SATURN
Demo_Well_8,0.16473,0.07248,SATURN
Demo_Well_8,0.17523,0.0938,SATURN
Demo_Well_8,0.1923,0.122,SATURN
Demo_Well_8,0.20182,0.14574,SATURN
Demo_Well_8,0.20498,0.13579,SATURN
Demo_Well_8,0.20211,0.12213,SATURN
Demo_Well_8,0.19885,0.13471,SATURN
Demo_Well_8,0.19711,0.12624,SATURN
Demo_Well_8,0.19561,0.11277,SATURN
Demo_Well_8,0.19531,0.11292,SATURN
Demo_Well_8,0.19413,0.13043,SATURN
Demo_Well_8,0.19196,0.1182,SATURN
Demo_Well_8,0.18116,0.10649,SATURN
Demo_Well_8,0.16415,0.0961,SATURN
Demo_Well_8,0.143,0.12042,SATURN
Demo_Well_8,0.12215,0.16414,SATURN
Demo_Well_8,0.09714,0.32036,SATURN
Demo_Well_8,0.10025,0.34292,SATURN
Demo_Well_8,0.10047,0.33371,SATURN
Demo_Well_8,0.09977,0.33527,SATURN
Demo_Well_8,0.09821,0.40833,SATURN
Demo_Well_8,0.09824,0.45692,SATURN
Demo_Well_8,0.13069,1.0,SATURN
Demo_Well_8,0.14581,0.99782,SATURN
Demo_Well_8,0.15644,0.82678,SATURN
Demo_Well_8,0.16363,0.71617,SATURN
Demo_Well_8,0.16776,0.63879,SATURN
Demo_Well_8,0.17542,0.56094,SATURN
Demo_Well_8,0.18222,0.53503,SATURN
Demo_Well_8,0.18738,0.50813,SATURN
Demo_Well_8,0.1836,0.49489,SATURN
Demo_Well_8,0.17538,0.45171,SATURN
Demo_Well_8,0.16824,0.39883,SATURN
Demo_Well_8,0.16563,0.39368,SATURN
Demo_Well_8,0.1669,0.3867,SATURN
Demo_Well_8,0.16439,0.3774,SATURN
Demo_Well_8,0.15863,0.38536,SATURN
Demo_Well_8,0.15181,0.42708,SATURN
Demo_Well_8,0.15352,0.45676,SATURN
Demo_Well_8,0.16124,0.4728,SATURN
Demo_Well_8,0.16684,0.50516,SATURN
Demo_Well_8,0.16552,0.5103,SATURN
Demo_Well_8,0.1624,0.49114,SATURN
Demo_Well_8,0.15846,0.46507,SATURN
Demo_Well_8,0.15446,0.49801,SATURN
Demo_Well_8,0.15593,0.52239,SATURN
Demo_Well_8,0.15483,0.53901,SATURN
Demo_Well_8,0.15763,0.56714,SATURN
Demo_Well_8,0.15619,0.62692,SATURN
Demo_Well_8,0.15569,0.64831,SATURN
Demo_Well_8,0.14572,0.67518,SATURN
Demo_Well_11,0.09622,1.0,MECURY
Demo_Well_11,0.09218,1.0,MECURY
Demo_Well_11,0.10498,1.0,MECURY
Demo_Well_11,0.15291,1.0,MECURY
Demo_Well_11,0.16215,0.37919,MECURY
Demo_Well_11,0.15405,0.37919,MECURY
Demo_Well_11,0.14463,0.37919,MECURY
Demo_Well_11,0.14723,0.39031,MECURY
Demo_Well_11,0.15028,0.39031,MECURY
Demo_Well_11,0.13834,0.39031,MECURY
Demo_Well_11,0.10944,0.39031,MECURY
Demo_Well_11,0.09242,0.41366,MECURY
Demo_Well_11,0.12223,0.41366,MECURY
Demo_Well_11,0.14798,0.41366,MECURY
Demo_Well_11,0.16082,0.37584,MECURY
Demo_Well_11,0.16389,0.37584,MECURY
Demo_Well_11,0.16161,0.37584,MECURY
Demo_Well_11,0.16032,0.37584,MECURY
Demo_Well_11,0.1628,0.37505,MECURY
Demo_Well_11,0.16736,0.37505,MECURY
Demo_Well_11,0.16567,0.37505,MECURY
Demo_Well_11,0.15949,0.37505,MECURY
Demo_Well_11,0.15247,0.37972,MECURY
Demo_Well_11,0.15046,0.37972,MECURY
Demo_Well_11,0.1546,0.37972,MECURY
Demo_Well_11,0.1629,0.37972,MECURY
Demo_Well_11,0.16645,0.37824,MECURY
Demo_Well_11,0.15992,0.37824,MECURY
Demo_Well_11,0.14884,0.37824,MECURY
Demo_Well_11,0.14217,0.38562,MECURY
Demo_Well_11,0.1433,0.38562,MECURY
Demo_Well_11,0.14839,0.38562,MECURY
Demo_Well_11,0.15009,0.38562,MECURY
Demo_Well_11,0.15137,0.37782,MECURY
Demo_Well_11,0.15915,0.37782,MECURY
Demo_Well_11,0.16561,0.37782,MECURY
Demo_Well_11,0.16502,0.37782,MECURY
Demo_Well_11,0.16311,0.37682,MECURY
Demo_Well_11,0.16174,0.37682,MECURY
Demo_Well_11,0.16273,0.37682,MECURY
Demo_Well_11,0.16372,0.37682,MECURY
Demo_Well_11,0.16285,0.37655,MECURY
Demo_Well_11,0.16213,0.37655,MECURY
Demo_Well_11,0.1634,0.37655,MECURY
Demo_Well_11,0.16733,0.37655,MECURY
Demo_Well_11,0.17217,0.37097,MECURY
Demo_Well_11,0.17695,0.37097,MECURY
Demo_Well_11,0.18044,0.37097,MECURY
Demo_Well_11,0.17886,0.37097,MECURY
Demo_Well_11,0.17506,0.37341,MECURY
Demo_Well_11,0.17172,0.37341,MECURY
Demo_Well_11,0.16894,0.37341,MECURY
Demo_Well_11,0.16606,0.37727,MECURY
Demo_Well_11,0.16542,0.37727,MECURY
Demo_Well_11,0.1655,0.37727,MECURY
Demo_Well_11,0.15956,0.37727,MECURY
Demo_Well_11,0.15171,0.38157,MECURY
Demo_Well_11,0.15083,0.38157,MECURY
Demo_Well_11,0.1591,0.38157,MECURY
Demo_Well_11,0.16407,0.38157,MECURY
Demo_Well_11,0.1623,0.37934,MECURY
Demo_Well_11,0.16056,0.37934,MECURY
Demo_Well_11,0.16051,0.37934,MECURY
Demo_Well_11,0.1612,0.37934,MECURY
Demo_Well_11,0.16139,0.37869,MECURY
Demo_Well_11,0.16149,0.37869,MECURY
Demo_Well_11,0.16336,0.37869,MECURY
Demo_Well_11,0.16565,0.37869,MECURY
Demo_Well_11,0.16704,0.37733,MECURY
Demo_Well_11,0.16772,0.37733,MECURY
Demo_Well_11,0.16606,0.37733,MECURY
Demo_Well_11,0.16437,0.37733,MECURY
Demo_Well_11,0.16402,0.37759,MECURY
Demo_Well_11,0.16584,0.37759,MECURY
Demo_Well_11,0.16924,0.37759,MECURY
Demo_Well_11,0.17341,0.37208,MECURY
Demo_Well_11,0.17963,0.37208,MECURY
Demo_Well_11,0.18092,0.37208,MECURY
Demo_Well_11,0.18342,0.37208,MECURY
Demo_Well_11,0.18305,0.37268,MECURY
Demo_Well_11,0.18292,0.37268,MECURY
Demo_Well_11,0.18155,0.37268,MECURY
Demo_Well_11,0.16666,0.37268,MECURY
Demo_Well_11,0.14953,0.39064,MECURY
Demo_Well_11,0.13565,0.39064,MECURY
Demo_Well_11,0.13711,0.39064,MECURY
Demo_Well_11,0.15939,0.39064,MECURY
Demo_Well_11,0.1672,0.3779,MECURY
Demo_Well_11,0.16778,0.3779,MECURY
Demo_Well_11,0.1688,0.3779,MECURY
Demo_Well_11,0.16885,0.3779,MECURY
Demo_Well_11,0.1702,0.37668,MECURY
Demo_Well_11,0.1714,0.37668,MECURY
Demo_Well_11,0.17172,0.37668,MECURY
Demo_Well_11,0.17213,0.37668,MECURY
Demo_Well_11,0.17209,0.3771,MECURY
Demo_Well_11,0.17253,0.3771,MECURY
Demo_Well_11,0.17162,0.3771,MECURY
Demo_Well_11,0.1681,0.3771,MECURY
Demo_Well_11,0.16282,0.38559,MECURY
Demo_Well_11,0.15669,0.38559,MECURY
Demo_Well_11,0.14731,0.38559,MECURY
Demo_Well_11,0.13523,0.43622,MECURY
Demo_Well_11,0.11886,0.43622,MECURY
Demo_Well_11,0.09783,0.43622,MECURY
Demo_Well_11,0.10715,0.39559,MECURY
Demo_Well_11,0.13819,0.39559,MECURY
Demo_Well_11,0.15724,0.39559,MECURY
Demo_Well_11,0.16654,0.39559,MECURY
Demo_Well_11,0.17156,0.37665,MECURY
Demo_Well_11,0.17518,0.37665,MECURY
Demo_Well_11,0.17743,0.37665,MECURY
Demo_Well_11,0.17737,0.37665,MECURY
Demo_Well_11,0.17562,0.37741,MECURY
Demo_Well_11,0.17494,0.37741,MECURY
Demo_Well_11,0.17431,0.37741,MECURY
Demo_Well_11,0.1728,0.37741,MECURY
Demo_Well_11,0.17142,0.37972,MECURY
Demo_Well_11,0.17008,0.37972,MECURY
Demo_Well_11,0.17066,0.37972,MECURY
Demo_Well_11,0.16887,0.37972,MECURY
Demo_Well_11,0.16983,0.38064,MECURY
Demo_Well_11,0.17097,0.38064,MECURY
Demo_Well_11,0.16645,0.38064,MECURY
Demo_Well_11,0.15995,0.39988,MECURY
Demo_Well_11,0.15198,0.39988,MECURY
Demo_Well_11,0.13719,0.39988,MECURY
Demo_Well_11,0.10895,0.39988,MECURY
Demo_Well_11,0.08608,1.0,MECURY
Demo_Well_11,0.0895,0.44499,MECURY
Demo_Well_11,0.1239,0.44499,MECURY
Demo_Well_11,0.14439,0.44499,MECURY
Demo_Well_11,0.15559,0.38676,MECURY
Demo_Well_11,0.16235,0.38676,MECURY
Demo_Well_11,0.16385,0.38676,MECURY
Demo_Well_11,0.16288,0.38676,MECURY
Demo_Well_11,0.16356,0.38576,MECURY
Demo_Well_11,0.16417,0.38576,MECURY
Demo_Well_11,0.16396,0.38576,MECURY
Demo_Well_11,0.1627,0.38576,MECURY
Demo_Well_11,0.16105,0.38888,MECURY
Demo_Well_11,0.15896,0.38888,MECURY
Demo_Well_11,0.15685,0.38888,MECURY
Demo_Well_11,0.15371,0.40183,MECURY
Demo_Well_11,0.14728,0.40183,MECURY
Demo_Well_11,0.13568,0.40183,MECURY
Demo_Well_11,0.12821,0.40183,MECURY
Demo_Well_11,0.13597,0.39065,MECURY
Demo_Well_11,0.15312,0.39065,MECURY
Demo_Well_11,0.16843,0.39065,MECURY
Demo_Well_11,0.17236,0.39065,MECURY
Demo_Well_11,0.16586,0.39026,MECURY
Demo_Well_11,0.15581,0.39026,MECURY
Demo_Well_11,0.15339,0.39026,MECURY
Demo_Well_11,0.16005,0.39026,MECURY
Demo_Well_11,0.16955,0.38097,MECURY
Demo_Well_11,0.17592,0.38097,MECURY
Demo_Well_11,0.17937,0.38097,MECURY
Demo_Well_11,0.18084,0.38097,MECURY
Demo_Well_11,0.18152,0.37858,MECURY
Demo_Well_11,0.18185,0.37858,MECURY
Demo_Well_11,0.18242,0.37858,MECURY
Demo_Well_11,0.18351,0.37858,MECURY
Demo_Well_11,0.18449,0.37784,MECURY
Demo_Well_11,0.18535,0.37784,MECURY
Demo_Well_11,0.18571,0.37784,MECURY
Demo_Well_11,0.18372,0.37784,MECURY
Demo_Well_11,0.18167,0.38,MECURY
Demo_Well_11,0.18016,0.38,MECURY
Demo_Well_11,0.17997,0.38,MECURY
Demo_Well_11,0.18172,0.38,MECURY
Demo_Well_11,0.18013,0.38061,MECURY
Demo_Well_11,0.17948,0.38061,MECURY
Demo_Well_11,0.18159,0.38061,MECURY
Demo_Well_11,0.17954,0.3822,MECURY
Demo_Well_11,0.17809,0.3822,MECURY
Demo_Well_11,0.17768,0.3822,MECURY
Demo_Well_11,0.17647,0.3822,MECURY
Demo_Well_11,0.1768,0.38271,MECURY
Demo_Well_11,0.17879,0.38271,MECURY
Demo_Well_11,0.1773,0.38271,MECURY
Demo_Well_11,0.17806,0.38271,MECURY
Demo_Well_11,0.17754,0.38433,MECURY
Demo_Well_11,0.17696,0.38433,MECURY
Demo_Well_11,0.17541,0.38433,MECURY
Demo_Well_11,0.17153,0.38433,MECURY
Demo_Well_11,0.17119,0.3873,MECURY
Demo_Well_11,0.16948,0.3873,MECURY
Demo_Well_11,0.17012,0.3873,MECURY
Demo_Well_11,0.17176,0.3873,MECURY
Demo_Well_11,0.17397,0.38577,MECURY
Demo_Well_11,0.1755,0.38577,MECURY
Demo_Well_11,0.17536,0.38577,MECURY
Demo_Well_11,0.17231,0.38577,MECURY
Demo_Well_11,0.16637,0.39366,MECURY
Demo_Well_11,0.16062,0.39366,MECURY
Demo_Well_11,0.15793,0.39366,MECURY
Demo_Well_11,0.16135,0.39366,MECURY
Demo_Well_11,0.1677,0.39119,MECURY
Demo_Well_11,0.1712,0.39119,MECURY
Demo_Well_11,0.1677,0.39119,MECURY
Demo_Well_11,0.15885,0.39119,MECURY
Demo_Well_11,0.14906,0.41353,MECURY
Demo_Well_11,0.13757,0.41353,MECURY
Demo_Well_11,0.12637,0.41353,MECURY
Demo_Well_11,0.12309,0.41197,MECURY
Demo_Well_11,0.13255,0.41197,MECURY
Demo_Well_11,0.14588,0.41197,MECURY
Demo_Well_11,0.1586,0.41197,MECURY
Demo_Well_11,0.16521,0.39442,MECURY
Demo_Well_11,0.16724,0.39442,MECURY
Demo_Well_11,0.16292,0.39442,MECURY
Demo_Well_11,0.15921,0.39442,MECURY
Demo_Well_11,0.16002,0.39271,MECURY
Demo_Well_11,0.16443,0.39271,MECURY
Demo_Well_11,0.17034,0.39271,MECURY
Demo_Well_11,0.17418,0.39271,MECURY
Demo_Well_11,0.17535,0.38789,MECURY
Demo_Well_11,0.17511,0.38789,MECURY
Demo_Well_11,0.17652,0.38789,MECURY
Demo_Well_11,0.17906,0.38789,MECURY
Demo_Well_11,0.18161,0.38572,MECURY
Demo_Well_11,0.18295,0.38572,MECURY
Demo_Well_11,0.18194,0.38572,MECURY
Demo_Well_11,0.17995,0.38572,MECURY
Demo_Well_11,0.17749,0.3901,MECURY
Demo_Well_11,0.1754,0.3901,MECURY
Demo_Well_11,0.17325,0.3901,MECURY
Demo_Well_11,0.17138,0.3901,MECURY
Demo_Well_11,0.17037,0.39527,MECURY
Demo_Well_11,0.16992,0.39527,MECURY
Demo_Well_11,0.16717,0.39527,MECURY
Demo_Well_11,0.15922,0.39527,MECURY
Demo_Well_11,0.14963,0.41694,MECURY
Demo_Well_11,0.14077,0.41694,MECURY
Demo_Well_11,0.12945,0.41694,MECURY
Demo_Well_11,0.11828,0.44411,MECURY
Demo_Well_11,0.11234,0.44411,MECURY
Demo_Well_11,0.11689,0.44411,MECURY
Demo_Well_11,0.1246,0.44411,MECURY
Demo_Well_11,0.12907,0.42928,MECURY
Demo_Well_11,0.13115,0.42928,MECURY
Demo_Well_11,0.1336,0.42928,MECURY
Demo_Well_11,0.12596,0.42928,MECURY
Demo_Well_11,0.11517,0.48459,MECURY
Demo_Well_11,0.09365,0.48459,MECURY
Demo_Well_11,0.09811,0.48459,MECURY
Demo_Well_11,0.12353,0.41917,MECURY
Demo_Well_11,0.13634,0.41917,MECURY
Demo_Well_11,0.14862,0.41917,MECURY
Demo_Well_11,0.1549,0.41917,MECURY
Demo_Well_11,0.15674,0.40634,MECURY
Demo_Well_11,0.15687,0.40634,MECURY
Demo_Well_11,0.15626,0.40634,MECURY
Demo_Well_11,0.15554,0.40634,MECURY
Demo_Well_11,0.15436,0.4062,MECURY
Demo_Well_11,0.15495,0.4062,MECURY
Demo_Well_11,0.15782,0.4062,MECURY
Demo_Well_11,0.16269,0.4062,MECURY
Demo_Well_11,0.16351,0.42599,MECURY
Demo_Well_11,0.15349,0.42599,MECURY
Demo_Well_11,0.13078,0.42599,MECURY
Demo_Well_11,0.09912,0.42599,MECURY
Demo_Well_11,0.10872,0.43191,MECURY
Demo_Well_11,0.13787,0.43191,MECURY
Demo_Well_11,0.15282,0.43191,MECURY
Demo_Well_11,0.15804,0.41046,MECURY
Demo_Well_11,0.15819,0.41046,MECURY
Demo_Well_11,0.15542,0.41046,MECURY
Demo_Well_11,0.15191,0.41046,MECURY
Demo_Well_11,0.15021,0.41411,MECURY
Demo_Well_11,0.15141,0.41411,MECURY
Demo_Well_11,0.15331,0.41411,MECURY
Demo_Well_11,0.15511,0.41411,MECURY
Demo_Well_11,0.15827,0.40914,MECURY
Demo_Well_11,0.16204,0.40914,MECURY
Demo_Well_11,0.16199,0.40914,MECURY
Demo_Well_11,0.15582,0.40914,MECURY
Demo_Well_11,0.14358,0.43293,MECURY
Demo_Well_11,0.13053,0.43293,MECURY
Demo_Well_11,0.12962,0.43293,MECURY
Demo_Well_11,0.139,0.43293,MECURY
Demo_Well_11,0.14485,0.42404,MECURY
Demo_Well_11,0.14395,0.42404,MECURY
Demo_Well_11,0.14361,0.42404,MECURY
Demo_Well_11,0.14673,0.42404,MECURY
Demo_Well_11,0.14954,0.42318,MECURY
Demo_Well_11,0.14915,0.42318,MECURY
Demo_Well_11,0.14634,0.42318,MECURY
Demo_Well_11,0.1414,0.42318,MECURY
Demo_Well_11,0.12711,0.54296,MECURY
Demo_Well_11,0.09776,0.54296,MECURY
Demo_Well_11,0.10247,1.0,MECURY
Demo_Well_11,0.12581,1.0,MECURY
Demo_Well_11,0.14304,0.42227,MECURY
Demo_Well_11,0.15343,0.42227,MECURY
Demo_Well_11,0.15852,0.42227,MECURY
Demo_Well_11,0.15965,0.42753,MECURY
Demo_Well_11,0.15679,0.42753,MECURY
Demo_Well_11,0.1471,0.42753,MECURY
Demo_Well_11,0.12608,0.42753,MECURY
Demo_Well_11,0.0965,1.0,MECURY
Demo_Well_11,0.09253,0.47732,MECURY
Demo_Well_11,0.1066,0.47732,MECURY
Demo_Well_11,0.12299,0.47732,MECURY
Demo_Well_11,0.13766,0.47732,MECURY
Demo_Well_11,0.14596,0.4217,MECURY
Demo_Well_11,0.15377,0.4217,MECURY
Demo_Well_11,0.16286,0.4217,MECURY
Demo_Well_11,0.16949,0.4217,MECURY
Demo_Well_11,0.17104,0.41489,MECURY
Demo_Well_11,0.16866,0.41489,MECURY
Demo_Well_11,0.16551,0.41489,MECURY
Demo_Well_11,0.16404,0.41489,MECURY
Demo_Well_11,0.16437,0.41316,MECURY
Demo_Well_11,0.16732,0.41316,MECURY
Demo_Well_11,0.17286,0.41316,MECURY
Demo_Well_11,0.17887,0.41316,MECURY
Demo_Well_11,0.18216,0.40862,MECURY
Demo_Well_11,0.18152,0.40862,MECURY
Demo_Well_11,0.17769,0.40862,MECURY
Demo_Well_11,0.17256,0.40862,MECURY
Demo_Well_11,0.16788,0.42213,MECURY
Demo_Well_11,0.16399,0.42213,MECURY
Demo_Well_11,0.1617,0.42213,MECURY
Demo_Well_11,0.15706,0.42213,MECURY
Demo_Well_11,0.14454,0.52692,MECURY
Demo_Well_11,0.11881,0.52692,MECURY
Demo_Well_12,0.08919,0.52,MECURY
Demo_Well_12,0.11437,0.43271,MECURY
Demo_Well_12,0.14164,0.35609,MECURY
Demo_Well_12,0.16319,0.35609,MECURY
Demo_Well_12,0.17677,0.34624,MECURY
Demo_Well_12,0.1784,0.34624,MECURY
